"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
cssrs_clin_lastsa,cssrs_clin_ssc,"יש לענות לגבי ניסיונות בפועל בלבד",radio,"הניסיון האחרון","0, 0 = ללא נזק גופני או נזק גופני מזערי (כגון שריטות שטחיות) | 1, 1= נזק גופני מועט (כגון דיבור ישנוני, כוויות מדרגה ראשונה, דימום קל, נקעים) | 2, 2 = נזק גופני בינוני; קיים צורך בהשגחה רפואית (כגון בהכרה, אך ישנוני/ת, תגובתיות מסוימת, כוויות מדרגה שנייה, דימום מכלי דם גדול) | 3, 3 = נזק גופני בינוני עד חמור; דרוש אשפוז וכנראה טיפול נמרץ (כגון תרדמת עם החזרים תקינים, כוויות מדרגה שלישית בפחות מ- 20% של שטח הגוף, איבוד דם ניכר, אך עם אפשרות של התאוששות, שברים חמורים) | 4, 4 = נזק גופני חמור; דרוש אשפוז ביחידה לטיפול נמרץ (כגון תרדמת ללא החזרים, כוויות מדרגה שלישית של יותר מ- 20% משטח הגוף, איבוד דם ניכר עם סימנים חיוניים בלתי יציבים, נזק רב לאזור גוף חיוני) | 5, 5 = מוות",,,,,,"[cssrs_clin_sb_1]='1' or [cssrs_clin_sa_3m_1]= '1' or [cssrs_sa_lv]= '1'",,,,cssrs_sa_damage,,
cssrs_clin_lethalsa,cssrs_clin_ssc,,radio,"הניסיון הקטלני ביותר","0, 0 = ללא נזק גופני או נזק גופני מזערי (כגון שריטות שטחיות) | 1, 1= נזק גופני מועט (כגון דיבור ישנוני, כוויות מדרגה ראשונה, דימום קל, נקעים) | 2, 2 = נזק גופני בינוני; קיים צורך בהשגחה רפואית (כגון בהכרה, אך ישנוני/ת, תגובתיות מסוימת, כוויות מדרגה שנייה, דימום מכלי דם גדול) | 3, 3 = נזק גופני בינוני עד חמור; דרוש אשפוז וכנראה טיפול נמרץ (כגון תרדמת עם החזרים תקינים, כוויות מדרגה שלישית בפחות מ- 20% של שטח הגוף, איבוד דם ניכר, אך עם אפשרות של התאוששות, שברים חמורים) | 4, 4 = נזק גופני חמור; דרוש אשפוז ביחידה לטיפול נמרץ (כגון תרדמת ללא החזרים, כוויות מדרגה שלישית של יותר מ- 20% משטח הגוף, איבוד דם ניכר עם סימנים חיוניים בלתי יציבים, נזק רב לאזור גוף חיוני) | 5, 5 = מוות",,,,,,"[cssrs_clin_sb_1]='1' or [cssrs_clin_sa_3m_1]= '1' or [cssrs_sa_lv]= '1'",,,,cssrs_sa_damage,,
cssrs_clin_firstsa,cssrs_clin_ssc,,radio,"הניסיון הכי מוקדם","0, 0 = ללא נזק גופני או נזק גופני מזערי (כגון שריטות שטחיות) | 1, 1= נזק גופני מועט (כגון דיבור ישנוני, כוויות מדרגה ראשונה, דימום קל, נקעים) | 2, 2 = נזק גופני בינוני; קיים צורך בהשגחה רפואית (כגון בהכרה, אך ישנוני/ת, תגובתיות מסוימת, כוויות מדרגה שנייה, דימום מכלי דם גדול) | 3, 3 = נזק גופני בינוני עד חמור; דרוש אשפוז וכנראה טיפול נמרץ (כגון תרדמת עם החזרים תקינים, כוויות מדרגה שלישית בפחות מ- 20% של שטח הגוף, איבוד דם ניכר, אך עם אפשרות של התאוששות, שברים חמורים) | 4, 4 = נזק גופני חמור; דרוש אשפוז ביחידה לטיפול נמרץ (כגון תרדמת ללא החזרים, כוויות מדרגה שלישית של יותר מ- 20% משטח הגוף, איבוד דם ניכר עם סימנים חיוניים בלתי יציבים, נזק רב לאזור גוף חיוני) | 5, 5 = מוות",,,,,,"[cssrs_clin_sb_1]='1' or [cssrs_clin_sa_3m_1]= '1' or [cssrs_sa_lv]= '1'",,,,cssrs_sa_damage,,
cssrs_lastsa_damage,cssrs_clin_ssc,"בהעדר נזק גופני ממשי- אנא ציינו לגבי האפשרות לפגיעה קטלנית בניסיון האובדני

 (הדוגמאות הבאות, למרות שאין בהן למעשה פגיעה גופנית, יש בהן פוטנציאל קטלני רציני: שם/שמה אקדח בפה ולחץ/צה על ההדק, אך האקדח לא ירה, לכן אין נזק רפואי; שכיבה על פסי רכבת עם רכבת מתקרבת, אך נסוג/ה בעצמו/ה לפני הדריסה).",radio,"הניסיון האחרון","0, 0 = אין סבירות כי ההתנהגות תגרום לפגיעה | 1, 1 = סביר כי ההתנהגות תגרום לפגיעה, אך כנראה לא למוות | 2, 2 = סביר כי ההתנהגות תגרום למוות למרות עזרה רפואית זמינה",,,,,,"[cssrs_clin_lastsa]= '0'",,,,cssrs_clin_sa_damage,,
cssrs_lethalsa_damage,cssrs_clin_ssc,,radio,"הניסיון הכי קטלני","0, 0 = אין סבירות כי ההתנהגות תגרום לפגיעה | 1, 1 = סביר כי ההתנהגות תגרום לפגיעה, אך כנראה לא למוות | 2, 2 = סביר כי ההתנהגות תגרום למוות למרות עזרה רפואית זמינה",,,,,,[cssrs_clin_lethalsa]='0',,,,cssrs_clin_sa_damage,,
cssrs_firstsa_damagep,cssrs_clin_ssc,,radio,"הניסיון הראשון","0, 0 = אין סבירות כי ההתנהגות תגרום לפגיעה | 1, 1 = סביר כי ההתנהגות תגרום לפגיעה, אך כנראה לא למוות | 2, 2 = סביר כי ההתנהגות תגרום למוות למרות עזרה רפואית זמינה",,,,,,"[cssrs_clin_firstsa]= '0'",,,,cssrs_clin_sa_damage,,
sci_c_1_1_stu,sci_clin,"1. התמלכדות (מבוי סתום)",radio,"המטופל מציג בעיה שהוא תופס כבלתי נסבלת ובלתי פתירה (מצב שמתואר כחסר מפלט או את עצמם כ""לא יכולים להמשיך ככה יותר"")","0, 0-כלל לא | 1, 1-במידה מועטה | 2, 2-במידה מסוימת | 3, 3-די הרבה | 4, 4-מאוד",,,,,,,,,,sci_c_1_stu,,
scs_2_1_stu,sci_clin,"2. הפרעה רגשית",radio,"חווה כאב נפשי","0, 0-כלל לא | 1, 1-במידה מועטה | 2, 2-במידה מסוימת | 3, 3-די הרבה | 4, 4-מאוד",,,,,,,,,,sci_c_2_stu,,
scs_2_2_stu,sci_clin,,radio,"חווה שינויים קיצוניים במצב רוח או עליה חדה ברגשות שליליים","0, 0-כלל לא | 1, 1-במידה מועטה | 2, 2-במידה מסוימת | 3, 3-די הרבה | 4, 4-מאוד",,,,,,,,,,sci_c_2_stu,,
scs_2_3_stu,sci_clin,,radio,"חווה חרדה משמעותית (כמו התקף חרדה) שמלווה בתלונות פיזיות","0, 0-כלל לא | 1, 1-במידה מועטה | 2, 2-במידה מסוימת | 3, 3-די הרבה | 4, 4-מאוד",,,,,,,,,,sci_c_2_stu,,
scs_2_4_stu,sci_clin,,radio,"עליה באי יכולת לחוות ענין או הנאה או לדמיין שיהיה ענין או הנאה מחוויה עתידית שבעבר נהג להנות ממנה","0, 0-כלל לא | 1, 1-במידה מועטה | 2, 2-במידה מסוימת | 3, 3-די הרבה | 4, 4-מאוד",,,,,,,,,,sci_c_2_stu,,
sci_c_3_1_stu,sci_clin,"3. אובדן שליטה קוגניטיבית",radio,"עיסוק תמידי או אינטנסיבי במצוקה שחווה ובאירועי החיים שהובילו למצוקה (רומינציה)","0, 0-כלל לא | 1, 1-במידה מועטה | 2, 2-במידה מסוימת | 3, 3-די הרבה | 4, 4-מאוד",,,,,,,,,,sci_c_3_stu,,
sci_c_3_2_stu,sci_clin,,radio,"חוסר יכולת להסיח את הדעת מדפוסי חשיבה שליליים וחזרתיים (נוקשות חשיבתית)","0, 0-כלל לא | 1, 1-במידה מועטה | 2, 2-במידה מסוימת | 3, 3-די הרבה | 4, 4-מאוד",,,,,,,,,,sci_c_3_stu,,
sci_c_3_3_stu,sci_clin,,radio,"חשיבה שלילית חודרנית שמקשה לעבד מידע או לקבל החלטות (הצפה קוגניטיבית)","0, 0-כלל לא | 1, 1-במידה מועטה | 2, 2-במידה מסוימת | 3, 3-די הרבה | 4, 4-מאוד",,,,,,,,,,sci_c_3_stu,,
sci_c_3_4_stu,sci_clin,,radio,"נסיונות לא מוצלחים להסיח את הדעת ממחשבות שליליות וטורדניות","0, 0-כלל לא | 1, 1-במידה מועטה | 2, 2-במידה מסוימת | 3, 3-די הרבה | 4, 4-מאוד",,,,,,,,,,sci_c_3_stu,,
sci_c_4_1_stu,sci_clin,"4. הפרעות בעוררות",radio,"נע בחוסר שקט (Agitation)","0, 0-כלל לא | 1, 1-במידה מועטה | 2, 2-במידה מסוימת | 3, 3-די הרבה | 4, 4-מאוד",,,,,,,,,,sci_c_4_stu,,
sci_c_4_2_stu,sci_clin,,radio,"חווה דריכות יתר","0, 0-כלל לא | 1, 1-במידה מועטה | 2, 2-במידה מסוימת | 3, 3-די הרבה | 4, 4-מאוד",,,,,,,,,,sci_c_4_stu,,
sci_c_4_3_stu,sci_clin,,radio,"חווה עצבנות (איריטביליות)","0, 0-כלל לא | 1, 1-במידה מועטה | 2, 2-במידה מסוימת | 3, 3-די הרבה | 4, 4-מאוד",,,,,,,,,,sci_c_4_stu,,
sci_c_4_4_stu,sci_clin,,radio,"חווה קשיי שינה","0, 0-כלל לא | 1, 1-במידה מועטה | 2, 2-במידה מסוימת | 3, 3-די הרבה | 4, 4-מאוד",,,,,,,,,,sci_c_4_stu,,
sci_c_5_1_stu,sci_clin,"5. נסיגה חברתית",radio,"מבטא לאחרונה נסיגה או צמצום בפעילויות חברתיות","0, 0-כלל לא | 1, 1-במידה מועטה | 2, 2-במידה מסוימת | 3, 3-די הרבה | 4, 4-מאוד",,,,,,,,,,sci_c_5_stu,,
sci_c_5_2_stu,sci_clin,,radio,"מתחמק מתקשורת עם אחרים הקרובים אליו","0, 0-כלל לא | 1, 1-במידה מועטה | 2, 2-במידה מסוימת | 3, 3-די הרבה | 4, 4-מאוד",,,,,,,,,,sci_c_5_stu,,
cgi_s_base_clin,cgi_s_i_clin,,radio,"התרשמות קלינית גלובלית:
בהתייחס לכלל הניסיון הקליני שלך עם האוכלוסייה המסוימת, עד כמה הפציינט חולה בנפשו כעת?","0, 0 - לא נבדק | 1, 1-נורמלי, לגמרי לא חולה | 2, 2-חולה גבולית (Borderline) | 3, 3-חולה קל (Mild) | 4, 4-חולה בינוני (Moderate) | 5, 5-חולה במידה ניכרת (Markedly) | 6, 6-חולה קשה (Severe) | 7, 7-חולה מהקשים ביותר (Most Severe)",,,,,,,,,,,,
cgi_improve,cgi_s_i_clin,,radio,"<div class=""rich-text-field-label""><p>שיפור קליני גלובלי:</p> <p><br />דרג/י את עוצמת <span style=""text-decoration: underline;""><span style=""color: #000000; text-decoration: underline;"">השיפור</span></span> של המטופל/ת</p> <p>[ללא קשר אם לדעתך השיפור נובע (או לא נובע) כולו מהטיפול].</p> <p>בהשוואה למצב החולה בעת קבלתו, בכמה השתנה מצב</p> <p> </p></div>","0, לא נבדק | 1, שיפור גדול מאוד | 2, שיפור גדול | 3, שיפור קטן | 4, ללא שינוי | 5, הרעה קטנה | 6, הרעה גדולה | 7, הרעה גדולה מאוד",,,,,,,,,,,,
lowest_f,cgas_clin,,text,"דרג את רמת התפקוד הכללית הנמוכה ביותר של הילד/ המתבגר  בין 1-100 במהלך התקופה המוערכת על ידי בחירת הרמה הנמוכה ביותר 
המתארת את תפקודו על רצף היפותטי של בריאות--מחלה
( לצורך הערכה ניתן להשתמש בהסבר בהמשך)
דרג את התפקוד בפועל ללא קשר לטיפול או פרוגנוזה, תוך שימוש בתיאורים המופיעים למטה כמדריך

ניתן להשתמש ברמות ביניים כגון 35,94, 64",,,,,,,,,,,,,
cgi_clin_range,cgas_clin,,radio,"התרשמות קלינית","1, 91-100 | 2, 81-90 | 3, 71-80 | 4, 61-70 | 5, 51-60 | 6, 41-50 | 7, 31-40 | 8, 21-30 | 9, 10-20 | 10, 0-10",,,,,,,y,,,,,
cgas_explain,cgas_clin,,descriptive,"<div class=""rich-text-field-label""><p style=""text-align: left;"">1, 91-100 תפקוד מעולה בכל התחומים (בבית, בבית הספר ועם קבוצת השווים); מעורב במגוון רחב של פעילויות ובעל תחומי עניין רבים (למשל, יש לו תחביבים או משתייך לקבוצה מאורגנת כמו צופים וכדומה); נחמד, בטוח בעצמו; דאגות 'יומיומיות' לעולם אינן יוצאות משליטה; מתפקד היטב בבית הספר; ללא סימפטומים</p> <p style=""text-align: left;""><br />2, 81-90 תפקוד טוב בכל התחומים; מרגיש בטוח במשפחה, בבית הספר ועם קבוצת השווים; ייתכנו קשיים חולפים ודאגות 'יומיומיות' שלעיתים יוצאות משליטה (למשל, חרדה קלה הקשורה למבחן חשוב, 'התפרצויות' מזדמנות עם אחים, הורים או קבוצת השווים</p> <p style=""text-align: left;""><br />3, 71-80 לא יותר מפגיעות קלות בתפקוד בבית, בבית הספר או עם קבוצת השווים; ייתכנו הפרעות בהתנהגות או מצוקה רגשית בתגובה ללחצים בחיים (למשל, פרידת הורים, מוות, לידת אח/ות), אך אלה קצרות וההפרעה בתפקוד היא חולפת; ילדים אלה מפריעים באופן מינימלי לאחרים ואינם נחשבים כחריגים על ידי מי שמכיר אותם</p> <p style=""text-align: left;""><br />4, 61-70 קושי מסוים בתחום בודד אך באופן כללי מתפקד די טוב (למשל, מעשים אנטי-חברתיים ספורדיים או מבודדים, כמו לעיתים הברזה משיעורים או גניבות קטנות; קשיים קלים מתמשכים בעבודה בבית הספר; שינויי מצב רוח לפרקי זמן קצרים; פחדים וחרדות שאינם מובילים להתנהגות הימנעות קיצונית; ספקות עצמיים); יש לו מערכות יחסים בין-אישיות משמעותיות; רוב האנשים שאינם מכירים את הילד היטב לא היו חושבים עליו כחריג, אך אלה המכירים אותו היטב עשויים להביע דאגה<br />5, 51-60 תפקוד משתנה עם קשיים או סימפטומים ספורדיים במספר תחומים חברתיים, אך לא בכולם; ההפרעה תהיה ניכרת לאלה הפוגשים את הילד בסביבה או בזמן של חוסר תפקוד, אך לא לאלה הרואים את הילד בסביבות אחרות</p> <p style=""text-align: left;""><br />6, 41-50 דרגה בינונית של הפרעה בתפקוד ברוב התחומים החברתיים או פגיעה חמורה בתפקוד בתחום אחד, כפי שעלול לנבוע, לדוגמה, מעיסוק טורדני ומחשבות חוזרות בנושא התאבדות, סירוב ללכת לבית ספר וצורות אחרות של חרדה, טקסים כפייתיים, התקפי חרדה תכופים, כישורים חברתיים לקויים או בלתי הולמים, אפיזודות תכופות של התנהגות תוקפנית או אנטי-חברתית אחרת, תוך שמירה על חלק ממערכות היחסים החברתיות המשמעותיות</p> <p style=""text-align: left;""><br />7, 31-40 פגיעה משמעותית בתפקוד במספר תחומים וחוסר יכולת לתפקד באחד מתחומים אלה (כלומר, הפרעה בבית, בבית הספר, עם קבוצת השווים, או בחברה הרחבה, למשל, תוקפנות מתמשכת ללא גירוי ברור; התנהגות מסתגרת ומבודדת באופן ניכר עקב הפרעה במצב הרוח או בחשיבה, ניסיונות התאבדות עם כוונה ברורה לגרום למוות; ילדים אלה צפויים להזדקק לחינוך מיוחד ו/או אשפוז או הוצאה מבית הספר (אך זה אינו קריטריון מספיק לשיוך לקטגוריה זו).</p> <p style=""text-align: left;""><br />8, 21-30 חוסר יכולת לתפקד כמעט בכל התחומים, למשל, נשאר בבית, במחלקה, או במיטה כל היום ללא השתתפות בפעילויות חברתיות או פגיעה חמורה בבוחן המציאות או פגיעה רצינית בתקשורת (למשל, לעיתים דיבור לא קוהרנטי או לא מתאים</p> <p style=""text-align: left;""><br />9, 11-20 קוק להשגחה ניכרת כדי למנוע פגיעה באחרים או בעצמו (למשל, אלימות תכופה, ניסיונות התאבדות חוזרים) או כדי לשמור על היגיינה אישית או פגיעה חמורה בכל צורות התקשורת, למשל, חריגות חמורות בתקשורת מילולית ומחוותית, ריחוק חברתי בולט, קיפאון</p> <p style=""text-align: left;""><br />10, 1-10 זקוק להשגחה מתמדת (טיפול 24 שעות) עקב התנהגות תוקפנית במיוחד או הרסנית עצמית או פגיעה חמורה בבוחן המציאות, תקשורת, קוגניציה, אפקט או היגיינה אישית.</p></div>",,,,,,,,,,,,,
wai_t_immi_1_clin,wai_clin,"לפניך משפטים המתארים רגשות או מחשבות העשויים להתעורר אצל מטפל/ת ביחס למטופל/ת שלו/ה.
 בצד כל משפט יש סולם בן 7 נקודות: 
אם המשפט מתאר דבר שאת/ה תמיד מרגיש/ה (או חושב/ת) סמן/י את הספרה 7
אם זהו דבר שלעולם אינך מרגיש/ה (או חושב/ת) סמן/י את הספרה 1. 
השתמש/י במספרי הביניים כדי לתאר את מה שבין קצוות אלה. 
ענה/י על השאלון במהירות, אנו מעוניינים ברושם הראשון שעולה בדעתך ",radio,"המטופל/ת ואני מסכימים/ות על הצעדים שיש לקחת כדי לשפר את מצבו/ה","1, 1-אף פעם | 2, 2-לעיתים נדירות | 3, 3-לעיתים רחוקות | 4, 4-לעיתים | 5, 5-לעיתים קרובות | 6, 6-לעיתים קרובות מאוד | 7, 7-תמיד",,,,,,,,,,wai_t_immirisk_clin,,
